Cell ID,mito count per cell
42016,3
43569,3
15214,3
16659,3
54019,3
47094,3
13264,3
36539,3
12878,3
37076,3
31671,3
38845,3
26911,3
27364,3
32538,3
39592,3
28918,3
47458,3
31290,3
30184,3
21486,3
16504,3
50359,3
45946,3
46371,3
43276,3
53324,3
44753,3
49153,3
33660,3
19961,3
16546,3
39732,3
17762,3
19734,3
40473,3
810,3
30876,3
36928,3
8609,3
49487,3
24797,3
17082,3
49756,3
5652,3
26460,3
47429,3
7250,3
23207,3
22167,3
50930,3
14596,3
36213,3
34503,3
11136,3
39961,3
43640,3
45912,3
25853,3
46624,3
32218,3
25849,3
34110,3
52320,3
19834,3
33540,3
2169,3
34915,3
39633,3
23242,3
11293,3
35904,3
38552,3
40132,3
34003,3
10182,3
28016,3
11923,3
8017,3
33166,3
45319,3
35285,3
36295,3
52612,3
51414,3
44528,3
49961,3
20566,3
30345,3
29305,3
10176,3
49271,3
21077,3
18640,3
32931,3
15550,3
2961,3
48504,3
50637,3
14777,3
14417,3
2640,3
35544,3
36802,3
37958,3
49657,3
24631,3
19707,3
37562,3
32826,3
22197,3
19232,3
40967,3
21084,3
546,3
42099,3
49480,3
30020,3
806,3
7405,3
31743,3
7919,3
40784,3
38354,3
34617,3
3196,3
31328,3
32376,3
27503,3
34837,3
46219,3
40285,3
29781,3
30838,3
47546,3
30049,3
22200,3
19022,3
28736,3
24303,3
54097,3
49050,3
36363,3
24198,3
9511,3
36327,3
29160,3
51539,3
50386,3
49364,3
33706,3
32169,3
51008,3
27497,3
48542,3
28732,3
23484,3
35156,3
10218,3
45589,3
20345,3
22620,3
11050,3
13067,3
2637,3
36997,3
17156,3
52461,3
29409,3
32829,3
35076,3
50670,3
43120,3
13100,3
11113,3
12717,3
4299,3
37838,3
50529,3
31371,3
51698,3
24557,3
49931,3
43520,3
39523,3
3531,3
15292,3
8610,3
1372,3
17518,3
53464,3
50188,3
40086,3
2497,3
52497,3
20536,3
14115,3
28692,3
44720,3
50288,3
24913,3
39360,3
10413,3
11891,3
40582,3
34654,3
35872,3
32298,3
16736,3
46662,3
44841,3
17907,3
26806,3
27978,3
25279,3
32537,3
41940,3
28733,3
26522,3
7521,3
22853,3
11925,3
9222,3
5803,3
19958,3
49927,3
49054,3
36728,3
52573,3
50062,3
1411,3
24390,3
51215,3
9542,3
47951,3
7116,3
36688,3
39885,3
38555,3
10964,3
16842,3
43435,3
3830,3
38519,3
29375,3
47803,3
35943,3
42169,3
27921,3
33917,3
11987,3
14156,3
12103,3
46770,3
39701,3
38705,3
52316,3
20503,3
53620,3
32214,3
41101,3
15664,3
39851,3
45856,3
38985,3
53290,3
29118,3
44995,3
35354,3
34302,3
50021,3
39024,3
29232,3
40623,3
34262,3
44494,3
27215,3
29029,3
46800,3
39848,3
744,3
23065,3
49894,3
32613,3
34956,3
37954,3
39672,3
17123,3
27917,3
32824,3
42015,3
8571,3
34839,3
48967,3
45887,3
6471,3
42175,3
23339,3
32745,3
27222,3
31749,3
32978,3
3607,3
45551,3
11266,3
32144,3
38433,3
16509,3
52608,3
51787,3
16973,3
52435,3
33656,3
44878,3
17867,3
33973,3
639,3
2606,3
25458,3
20067,3
42874,3
32543,3
36252,3
37603,3
28909,3
23373,3
9278,3
1581,3
14198,3
48708,3
39734,3
51587,3
51455,3
19482,3
15993,3
52987,3
51744,3
9426,3
35082,3
47948,3
44489,3
9191,3
45661,3
43440,3
3368,3
49055,3
21188,3
19998,3
38514,3
8357,3
28912,3
44529,3
43519,3
23641,3
22265,3
23346,3
1583,3
14070,3
39956,3
39957,3
9402,3
21477,3
48098,3
47124,3
36477,3
35151,3
52275,3
37556,3
39781,3
8615,3
2634,3
51087,3
44447,3
22719,3
45584,3
17126,3
26878,3
45689,3
20478,3
26668,3
36503,3
34077,3
25422,3
50155,3
52659,3
28196,3
35041,3
49864,3
13239,3
37415,3
18160,3
32295,3
30420,3
35286,3
44370,3
38550,3
50421,3
35391,3
15556,3
31675,3
48046,3
23245,3
26737,3
53945,3
31177,3
47027,3
38883,3
7461,3
51046,3
40089,3
51125,3
40002,3
38887,3
17640,3
11951,3
31669,3
47092,3
37644,3
35319,3
11421,3
6507,3
34922,3
11402,3
29188,3
18280,3
18019,3
15760,3
39595,3
43607,3
17863,3
16730,3
54056,3
48820,3
1652,3
29196,3
39920,3
24337,3
552,3
25956,3
52729,3
18912,3
40822,3
2667,3
3663,3
550,3
35228,3
22304,3
48743,3
52314,3
29306,3
25558,3
11492,3
9224,3
23382,3
22128,3
29152,3
39774,3
34040,3
29304,3
7287,3
33532,3
36617,3
51583,3
45801,3
44567,3
6786,3
37486,3
6535,3
44881,3
32747,3
51282,3
33883,3
12192,3
31334,3
34004,3
23609,3
26551,3
19194,3
45860,3
24436,3
37297,3
40084,3
46942,3
4087,3
7783,3
19699,3
14077,3
20894,3
16360,3
13775,3
52529,3
35036,3
46967,3
29745,3
33295,3
8938,3
17410,3
51221,3
37152,3
46872,3
10860,3
28161,3
26257,3
52755,3
34582,3
46338,3
15792,3
25595,3
33339,3
20100,3
18984,3
27076,3
10886,3
19091,3
32900,3
1294,3
43354,3
44797,3
9020,3
16321,3
12606,3
29853,3
26957,3
48281,3
29157,3
6469,3
49191,3
33298,3
1443,3
32027,3
33409,3
39522,3
40046,3
39244,3
45351,3
14383,3
4086,3
50861,3
34544,3
45320,3
42756,3
51938,3
50742,3
46447,3
43963,3
48742,3
46374,3
46182,3
47295,3
20137,3
41761,3
11820,3
48311,3
4668,3
15258,3
17934,3
33169,3
37687,3
24838,3
44564,3
36862,3
49326,3
17637,3
42671,3
39203,3
21044,3
51616,3
14308,3
49319,3
44603,3
36648,3
16277,3
37769,3
36210,3
20695,3
49694,3
7865,3
38510,3
11653,3
37328,3
16501,3
52014,3
40135,3
27608,3
49013,3
1478,3
31670,3
17406,3
36586,3
5116,3
49662,3
29471,3
38163,3
46410,3
48541,3
6083,3
46373,3
48707,3
24674,3
44086,3
31990,3
30419,3
2570,3
46340,3
16187,3
46550,3
40786,3
9904,3
276,3
28197,3
22723,3
27459,3
39447,3
19349,3
51283,3
42214,3
9092,3
51579,3
12754,3
29890,3
47922,3
44569,3
32694,3
27650,3
13691,3
41888,3
54057,3
40433,3
3579,3
19484,3
35707,3
19419,3
18642,3
52207,3
14448,3
51050,3
14341,3
25716,3
36326,3
33168,3
22198,3
447,3
27261,3
39126,3
52464,3
37413,3
14161,3
34033,3
26869,3
13167,3
34261,3
51010,3
34798,3
23780,3
38319,3
49244,3
6036,3
35428,3
17721,3
9230,3
45097,3
11349,3
42213,3
302,3
45170,3
4724,3
44334,3
20138,3
43900,3
36438,3
21326,3
13201,3
37459,3
39960,3
31092,3
52654,3
33659,3
53411,3
576,3
3973,3
53520,3
32784,3
10514,3
39849,3
9199,3
34953,3
10773,3
44957,3
54054,3
9256,3
19238,3
25070,3
39958,3
42961,3
32937,3
53177,3
50931,3
34182,3
51702,3
38239,3
16395,3
24136,3
48608,3
24676,3
23123,3
34001,3
17079,3
53405,3
34500,3
23487,3
45947,3
48507,3
37260,3
44165,3
15662,3
15753,3
46524,3
20936,3
41752,3
48673,3
18395,3
26152,3
28483,3
55,3
24918,3
32618,3
9955,3
21906,3
7953,3
35624,3
43002,3
16468,3
20290,3
52175,3
11052,3
31823,3
21451,3
50741,3
34540,3
35233,3
49117,3
3040,3
7915,3
27141,3
7176,3
14447,3
773,3
1771,3
10152,3
41818,3
31019,3
33537,3
30374,3
45917,3
51415,3
51219,3
39526,3
52570,3
13645,3
48385,3
6690,3
13168,3
7655,3
25457,3
53776,3
8572,3
18991,3
17522,3
12185,3
16275,3
36294,3
40319,3
34647,3
17404,3
23033,3
40970,3
26521,3
45730,3
4765,3
1579,3
45176,3
18796,3
37801,3
30489,3
28235,3
40518,3
1892,3
33250,3
3795,3
11344,3
43285,3
50286,3
52874,3
14946,3
25100,3
223,3
34618,3
31917,3
33939,3
19929,3
22369,3
35198,3
49658,3
34270,3
36827,3
37001,3
37883,3
33337,3
52056,3
18053,3
17262,3
43901,3
44087,3
45354,3
3556,3
35258,3
2195,3
31785,3
46106,3
28364,3
8643,3
29108,3
18396,3
31855,3
18859,3
19309,3
17866,3
14074,3
10351,3
39284,3
54238,3
1045,3
46971,3
35657,3
11920,3
48199,3
43778,3
50492,3
53175,3
52569,3
36260,3
15103,3
49042,3
25176,3
16699,3
49403,3
7112,3
32979,3
45916,3
885,3
23001,3
25982,3
29156,3
18696,3
18391,3
46405,3
31535,3
9546,3
12387,3
3529,3
44093,3
29787,3
44484,3
27651,3
20317,3
18753,3
21879,3
43740,3
3173,3
45002,3
27916,3
21799,3
16102,3
54096,3
22196,3
27262,3
51459,3
8268,3
35659,3
22126,3
52241,3
38130,3
848,3
36212,3
44680,3
582,3
14644,3
39699,3
40793,3
35708,3
51376,3
23167,3
34840,3
39559,3
49561,3
44723,3
30375,3
32462,3
34585,3
50672,3
30776,3
32744,3
7524,3
33579,3
36762,3
26459,3
44287,3
9429,3
26962,3
48706,3
46449,3
26589,3
40393,3
39846,3
9297,3
31622,3
23061,3
13469,3
49365,3
23380,3
30119,3
32782,3
49693,3
17336,3
18956,3
24915,3
16663,3
45311,3
45175,3
24717,3
26839,3
33749,3
41889,3
42211,3
49783,3
16319,3
46832,3
30840,3
37685,3
42875,3
9400,3
33936,3
46441,3
31408,3
42753,3
31496,3
44036,3
44122,3
52527,3
27258,3
51316,3
48852,3
32617,3
37833,3
47919,3
301,3
32785,3
39247,3
25756,3
11247,3
26741,3
48510,3
25103,3
46339,3
45088,3
48247,3
37455,3
25753,3
26296,3
39813,3
51785,3
8992,3
28947,3
45766,3
39807,3
28202,3
16661,3
36334,3
32028,3
31786,3
29265,3
27178,3
18958,3
41068,3
11685,3
51786,3
40513,3
38236,3
40434,3
34914,3
39817,3
50420,3
45854,3
33128,3
36331,3
17405,3
6875,3
47156,3
22955,3
35116,3
21327,3
46257,3
19345,3
41685,3
22981,3
10518,3
23781,3
48508,3
4723,3
35777,3
9771,3
26556,3
15182,3
18565,3
35199,3
38092,3
51379,3
37728,3
37073,3
41975,3
15549,3
43714,3
15914,3
6506,3
19549,3
42676,3
17080,3
54276,3
43515,3
36132,3
29025,3
48739,3
36616,3
34874,3
36088,3
7517,3
47362,3
6955,3
51622,3
26703,3
15916,3
30308,3
49450,3
50743,3
37797,3
39671,3
45770,3
24793,3
21222,3
7498,3
39205,3
50461,3
28203,3
34180,3
26525,3
30206,3
44842,3
35357,3
52906,3
17439,3
15660,3
52058,3
15996,3
11450,3
36333,3
11164,3
49047,3
35861,3
37003,3
46174,3
48932,3
34497,3
47949,3
42134,3
36092,3
13137,3
49930,3
37949,3
41982,3
49080,3
31213,3
22021,3
44170,3
48968,3
4,3
28407,3
20599,3
46214,3
47890,3
14379,3
46904,3
28608,3
23066,3
20805,3
36796,3
33256,3
31250,3
28734,3
12128,3
33913,3
13511,3
14306,3
47430,3
6724,3
37986,3
9364,3
3865,3
45204,3
46472,3
31742,3
50425,3
40751,3
46261,3
53100,3
36897,3
22,3
14600,3
38053,3
42210,3
6912,3
46660,3
814,3
38096,3
19312,3
17263,3
32416,3
11844,3
45775,3
20250,3
33131,3
44536,3
35942,3
34418,3
39444,3
24756,3
30087,3
44084,3
28950,3
24992,3
40316,3
35359,3
16552,3
45984,3
34299,3
41612,3
15147,3
21555,3
37836,3
31854,3
45437,3
4942,3
49116,3
27179,3
53099,3
10211,3
32902,3
35743,3
38393,3
24911,3
50352,3
34880,3
51902,3
12851,3
12219,3
36764,3
28794,3
8960,3
36016,3
41854,3
35504,3
13069,3
36860,3
22849,3
19125,3
5647,3
32032,3
22025,3
47361,3
14815,3
35701,3
36299,3
52953,3
35327,3
40284,3
25201,3
2754,3
45629,3
29957,3
29308,3
38320,3
4427,3
46596,3
11053,3
21446,3
48637,3
18692,3
51117,3
46733,3
41491,3
33538,3
51548,3
35583,3
31537,3
38279,3
35291,3
51151,3
33485,3
27532,3
19669,3
16239,3
46037,3
17121,3
40783,3
4854,3
14111,3
43605,3
15363,3
45241,3
3665,3
48249,3
742,3
30447,3
4126,3
10091,3
38989,3
52174,3
36672,3
44206,3
50972,3
7252,3
50215,3
39730,3
28562,3
53583,3
54093,3
11708,3
15327,3
7171,3
39678,3
6430,3
26358,3
53525,3
15018,3
45858,3
15755,3
9102,3
41249,3
33875,3
7403,3
38050,3
49152,3
42403,3
36052,3
19235,3
22623,3
49404,3
23413,3
51660,3
21116,3
14273,3
16735,3
45005,3
41820,3
44803,3
9028,3
38709,3
2116,3
42284,3
45512,3
39519,3
9773,3
32114,3
17194,3
52276,3
17802,3
5764,3
47360,3
28081,3
38785,3
9832,3
32371,3
30085,3
49481,3
32823,3
33096,3
37647,3
48633,3
33702,3
46109,3
31018,3
50502,3
24959,3
43196,3
41937,3
49632,3
53323,3
35620,3
38316,3
27538,3
32300,3
43047,3
39921,3
47060,3
44037,3
34141,3
53219,3
28521,3
31960,3
47662,3
21,3
805,3
28601,3
13900,3
50744,3
8384,3
53410,3
40965,3
25811,3
24993,3
16623,3
17155,3
43567,3
29195,3
14694,3
44171,3
32655,3
53868,3
38749,3
49992,3
34223,3
34074,3
12217,3
37767,3
51589,3
13608,3
37040,3
17078,3
36799,3
3483,3
30045,3
27542,3
50674,3
11893,3
14387,3
11224,3
51618,3
2668,3
40630,3
44125,3
888,3
23125,3
14034,3
22398,3
15589,3
44570,3
18829,3
36440,3
12508,3
49401,3
8676,3
380,3
25133,3
2122,3
29569,3
48578,3
12814,3
51458,3
34729,3
44092,3
15912,3
45698,3
37727,3
54166,3
43710,3
31575,3
8508,3
36480,3
53820,3
28987,3
30484,3
29616,3
1297,3
37983,3
46372,3
36691,3
29852,3
14153,3
53173,3
12336,3
24029,3
8236,3
39400,3
5964,3
23645,3
4916,3
33050,3
40898,3
9133,3
54052,3
7495,3
21833,3
38474,3
12364,3
30418,3
13196,3
50608,3
13943,3
25527,3
40548,3
25282,3
12960,3
26082,3
44783,2
11687,2
13697,2
9532,2
41307,2
18030,2
23558,2
34363,2
20458,2
14362,2
31647,2
51858,2
34205,2
37942,2
15605,2
20598,2
45852,2
42346,2
16945,2
34411,2
22509,2
40309,2
40131,2
32697,2
8556,2
13198,2
22485,2
46136,2
50337,2
8463,2
6644,2
2053,2
10,2
49142,2
28061,2
23744,2
30536,2
39981,2
20253,2
39085,2
21535,2
51545,2
19213,2
31533,2
831,2
35649,2
20316,2
31557,2
36754,2
45126,2
9559,2
50634,2
34376,2
14988,2
51412,2
53940,2
7559,2
14897,2
7612,2
894,2
7639,2
20674,2
3691,2
27254,2
38720,2
6709,2
41294,2
26216,2
49184,2
6917,2
28425,2
42461,2
51483,2
30721,2
28032,2
30333,2
26855,2
17309,2
36560,2
25769,2
3679,2
51366,2
39941,2
755,2
23590,2
4844,2
21901,2
18101,2
48273,2
12209,2
26939,2
34133,2
29302,2
5507,2
25874,2
17241,2
51737,2
40362,2
39130,2
45040,2
6725,2
53753,2
25026,2
13551,2
25909,2
50379,2
19553,2
12496,2
43672,2
49263,2
24791,2
3587,2
34131,2
2764,2
43829,2
8417,2
16993,2
12187,2
53963,2
42251,2
38746,2
26836,2
53961,2
915,2
45127,2
5477,2
2711,2
7826,2
3814,2
13248,2
20637,2
3619,2
5493,2
26938,2
43585,2
3898,2
22521,2
22902,2
47014,2
31600,2
8801,2
19144,2
14584,2
26982,2
35376,2
20264,2
13328,2
14602,2
44782,2
20363,2
43586,2
22722,2
32845,2
12468,2
12325,2
9761,2
21767,2
51398,2
22599,2
28730,2
6517,2
48561,2
42894,2
41737,2
46502,2
4637,2
36681,2
37970,2
15793,2
50880,2
268,2
35884,2
18707,2
24120,2
44996,2
28753,2
25298,2
42686,2
33347,2
34707,2
34670,2
33340,2
190,2
2214,2
32119,2
45338,2
50842,2
19745,2
846,2
2343,2
49687,2
48502,2
17536,2
51843,2
32072,2
22820,2
22040,2
46284,2
48363,2
29408,2
32161,2
42819,2
33191,2
19712,2
20778,2
6134,2
19451,2
38084,2
31829,2
37932,2
49811,2
42649,2
48627,2
27238,2
53145,2
31937,2
7914,2
5950,2
45981,2
32285,2
29379,2
26960,2
45498,2
52194,2
34572,2
30998,2
32246,2
53005,2
3232,2
44992,2
16087,2
9079,2
43993,2
20537,2
15202,2
47482,2
9825,2
13273,2
51699,2
13584,2
53909,2
23144,2
40049,2
20951,2
19265,2
53864,2
42850,2
30696,2
13672,2
46357,2
49613,2
13778,2
40411,2
39224,2
50887,2
34685,2
42433,2
11673,2
36667,2
32009,2
41284,2
17390,2
50488,2
14736,2
39390,2
53118,2
53081,2
34484,2
36845,2
34633,2
33454,2
27514,2
50761,2
2212,2
34563,2
1192,2
31581,2
16207,2
18630,2
9695,2
44118,2
14597,2
14933,2
32183,2
21851,2
13713,2
20685,2
34250,2
25086,2
7908,2
3780,2
16328,2
49681,2
11760,2
45300,2
28317,2
44020,2
52001,2
16124,2
19600,2
21849,2
48498,2
33321,2
6020,2
17493,2
7729,2
25220,2
23047,2
30887,2
10685,2
9692,2
12711,2
27317,2
28504,2
25089,2
43923,2
1324,2
19773,2
46,2
36916,2
40491,2
36583,2
38003,2
44762,2
51957,2
2940,2
50764,2
48467,2
52760,2
52696,2
49236,2
18611,2
1536,2
431,2
7475,2
45715,2
5899,2
23396,2
43253,2
42073,2
16037,2
40945,2
47819,2
24679,2
7627,2
17882,2
6410,2
4399,2
10339,2
19234,2
29623,2
33226,2
24988,2
49344,2
21764,2
35489,2
27159,2
47240,2
8259,2
52948,2
3664,2
15974,2
44982,2
37907,2
12975,2
30136,2
38489,2
11645,2
36855,2
50012,2
49384,2
36507,2
9858,2
48301,2
51684,2
50594,2
51639,2
43898,2
34075,2
53822,2
44899,2
17994,2
43693,2
29175,2
40345,2
48155,2
51604,2
27932,2
30263,2
34238,2
42329,2
18476,2
42192,2
41047,2
41316,2
28223,2
41613,2
44589,2
52811,2
19067,2
6486,2
34149,2
47459,2
26687,2
33864,2
3882,2
27092,2
35055,2
50088,2
28408,2
31573,2
17047,2
29339,2
54215,2
14896,2
2900,2
33898,2
1166,2
50132,2
2831,2
27979,2
7216,2
26065,2
17740,2
50559,2
16525,2
45037,2
22219,2
21063,2
53111,2
27669,2
28395,2
15310,2
7889,2
37204,2
10857,2
29593,2
43103,2
20567,2
28118,2
39578,2
36742,2
49884,2
11147,2
13461,2
7792,2
10760,2
19271,2
9149,2
12486,2
43959,2
11589,2
17695,2
27631,2
14779,2
13541,2
18196,2
25407,2
34114,2
43062,2
46643,2
7921,2
32859,2
44308,2
26954,2
7267,2
17813,2
44355,2
2139,2
3354,2
3086,2
2242,2
39038,2
20015,2
9763,2
47091,2
16001,2
28535,2
41211,2
43174,2
33265,2
44395,2
49199,2
20705,2
48802,2
35526,2
17234,2
47722,2
1241,2
4287,2
22859,2
11564,2
8188,2
14801,2
13491,2
12926,2
18404,2
6851,2
7606,2
11679,2
1954,2
4816,2
15756,2
41244,2
43795,2
4028,2
5557,2
20715,2
42508,2
6175,2
23620,2
21025,2
16946,2
34620,2
18144,2
27516,2
34059,2
33853,2
36826,2
29575,2
8524,2
36722,2
3214,2
44740,2
4589,2
6643,2
45725,2
53436,2
48889,2
49852,2
24212,2
29083,2
17567,2
5371,2
5504,2
44117,2
9734,2
19027,2
16900,2
19181,2
20897,2
30359,2
27686,2
7254,2
18392,2
17230,2
45760,2
28370,2
50093,2
47015,2
2593,2
479,2
1907,2
43017,2
39502,2
46645,2
395,2
36561,2
38871,2
15234,2
599,2
1699,2
45998,2
6381,2
24770,2
20423,2
32513,2
50059,2
34165,2
38904,2
1500,2
33814,2
53347,2
3169,2
38256,2
44859,2
33217,2
41777,2
42417,2
34132,2
448,2
24695,2
36244,2
49890,2
48703,2
29368,2
40020,2
39321,2
27595,2
35304,2
37622,2
26447,2
51481,2
9055,2
21047,2
53886,2
10310,2
15777,2
17720,2
9292,2
44272,2
5214,2
52129,2
6484,2
17528,2
30230,2
30919,2
32600,2
9395,2
16566,2
8200,2
41941,2
39600,2
13085,2
1396,2
26746,2
17780,2
8190,2
51703,2
24484,2
26340,2
52908,2
1595,2
6243,2
43135,2
20157,2
38410,2
25495,2
14139,2
52048,2
50854,2
45347,2
50083,2
46718,2
51233,2
17800,2
26550,2
46858,2
53601,2
37832,2
14294,2
51106,2
44081,2
37448,2
38658,2
23461,2
36686,2
44310,2
49911,2
47967,2
16527,2
2628,2
3474,2
8012,2
9442,2
10473,2
33658,2
23570,2
16863,2
10961,2
21059,2
37208,2
18065,2
20270,2
17479,2
32726,2
42266,2
43457,2
44034,2
51365,2
49749,2
6549,2
32359,2
22235,2
15542,2
42189,2
51088,2
51303,2
46927,2
2117,2
6515,2
44562,2
7950,2
1821,2
3517,2
14361,2
48962,2
38621,2
20230,2
24271,2
25707,2
34853,2
14303,2
38688,2
35956,2
9161,2
44877,2
42722,2
44068,2
35941,2
50840,2
17359,2
16123,2
48733,2
33236,2
25088,2
52137,2
33550,2
11670,2
32271,2
25359,2
49920,2
50692,2
45192,2
45132,2
46549,2
27447,2
45430,2
45579,2
46464,2
8856,2
43875,2
6931,2
14106,2
35965,2
16103,2
51790,2
18682,2
7833,2
9835,2
16086,2
12817,2
45352,2
33192,2
26133,2
28469,2
42687,2
42962,2
46287,2
33671,2
2217,2
41919,2
14963,2
46249,2
44119,2
19684,2
52235,2
25160,2
33360,2
4851,2
30857,2
18615,2
26473,2
39263,2
34562,2
7879,2
25277,2
6183,2
38345,2
15284,2
22058,2
34824,2
19800,2
259,2
4994,2
16206,2
27416,2
20757,2
5851,2
49721,2
31920,2
22967,2
19645,2
39223,2
19749,2
15079,2
27533,2
49610,2
1135,2
12776,2
12749,2
52200,2
24239,2
20629,2
13862,2
52099,2
328,2
151,2
42631,2
25348,2
53962,2
9080,2
27460,2
24869,2
39694,2
40917,2
36662,2
11158,2
14187,2
8072,2
7724,2
6093,2
1026,2
53306,2
22798,2
26010,2
24904,2
32297,2
26149,2
19842,2
25540,2
43766,2
42046,2
22169,2
23142,2
29488,2
43049,2
5662,2
45426,2
2022,2
33514,2
39529,2
22734,2
17098,2
37159,2
41317,2
4090,2
34206,2
52209,2
47602,2
51179,2
43692,2
11482,2
22098,2
47655,2
6874,2
30987,2
51810,2
44365,2
25325,2
22927,2
10732,2
19499,2
18415,2
34352,2
38179,2
37894,2
39378,2
45625,2
18670,2
50974,2
16046,2
33151,2
25015,2
28433,2
25265,2
36782,2
26349,2
28795,2
3360,2
13494,2
2516,2
27297,2
9722,2
29930,2
3271,2
13518,2
34946,2
40258,2
33501,2
32195,2
33466,2
16027,2
29907,2
35524,2
11871,2
49428,2
11048,2
45024,2
46164,2
24118,2
2376,2
41711,2
42862,2
53227,2
38687,2
31473,2
5410,2
11313,2
13156,2
34154,2
7507,2
31683,2
28506,2
20413,2
21560,2
16168,2
54261,2
1229,2
2237,2
13670,2
35079,2
9890,2
13680,2
48421,2
26792,2
45171,2
7849,2
31372,2
13626,2
16085,2
28476,2
48133,2
47966,2
51621,2
52595,2
30732,2
50415,2
50230,2
21839,2
40117,2
40375,2
2004,2
46903,2
51845,2
27340,2
43456,2
25741,2
26830,2
45262,2
19646,2
12524,2
6781,2
26973,2
13754,2
18203,2
16252,2
32090,2
26275,2
3454,2
4470,2
35313,2
53679,2
54021,2
3152,2
40032,2
15080,2
46928,2
47906,2
18652,2
33395,2
42849,2
13257,2
26699,2
53153,2
15604,2
9416,2
26203,2
52826,2
52458,2
53110,2
23448,2
31432,2
50725,2
19021,2
39170,2
4014,2
43629,2
32580,2
10437,2
15786,2
30207,2
2827,2
34561,2
46395,2
35734,2
44915,2
5503,2
15092,2
22596,2
9721,2
10805,2
31555,2
29555,2
19216,2
36364,2
12558,2
8865,2
50186,2
14471,2
52926,2
12233,2
13216,2
3937,2
24858,2
42583,2
49007,2
31758,2
35692,2
34494,2
7681,2
9624,2
53701,2
48226,2
26002,2
51586,2
53840,2
44741,2
46097,2
18506,2
51435,2
30593,2
49281,2
13424,2
18325,2
7893,2
42344,2
20511,2
43541,2
30600,2
49357,2
28066,2
933,2
46163,2
4808,2
24800,2
42651,2
19633,2
29288,2
31410,2
16901,2
10507,2
34189,2
33152,2
26102,2
11337,2
34397,2
19376,2
19356,2
49504,2
27296,2
38634,2
46248,2
47342,2
53003,2
13185,2
52498,2
2160,2
42301,2
6749,2
140,2
46072,2
13493,2
53794,2
47995,2
10733,2
15880,2
51396,2
24843,2
40295,2
41433,2
51888,2
13364,2
49102,2
50582,2
3715,2
925,2
38762,2
35246,2
6894,2
38143,2
837,2
45340,2
23327,2
26537,2
7512,2
9274,2
37247,2
49947,2
8226,2
47783,2
39677,2
10239,2
51170,2
24033,2
24316,2
43210,2
31191,2
21986,2
32485,2
32443,2
33730,2
39652,2
16853,2
6557,2
38117,2
33683,2
14409,2
5990,2
25579,2
33801,2
1882,2
26652,2
15436,2
18967,2
32758,2
23395,2
43102,2
17408,2
34852,2
38732,2
15455,2
21095,2
2558,2
8427,2
35812,2
1692,2
47749,2
36899,2
34531,2
9313,2
35019,2
39653,2
48878,2
4395,2
9422,2
1651,2
27441,2
7483,2
14257,2
19097,2
14178,2
16713,2
39641,2
37264,2
29546,2
29096,2
35056,2
6023,2
22468,2
38569,2
33823,2
16676,2
27772,2
5910,2
6329,2
23560,2
15417,2
16287,2
32484,2
33782,2
44409,2
37476,2
30884,2
33753,2
45676,2
32122,2
31824,2
2557,2
31211,2
1296,2
14222,2
44396,2
49979,2
10167,2
14053,2
48855,2
22627,2
15164,2
3497,2
9049,2
49598,2
25099,2
18536,2
24682,2
29906,2
38606,2
33467,2
41163,2
43333,2
20701,2
28757,2
27905,2
45944,2
5953,2
22412,2
8934,2
9346,2
12765,2
16981,2
342,2
18575,2
1944,2
28100,2
24085,2
52514,2
25825,2
48989,2
30928,2
42190,2
50734,2
39826,2
25672,2
45231,2
34085,2
32637,2
19244,2
17413,2
53266,2
7132,2
24496,2
52686,2
14295,2
49772,2
35702,2
7890,2
29790,2
12604,2
31042,2
32284,2
7377,2
27594,2
14983,2
41838,2
33348,2
25187,2
44715,2
51405,2
8137,2
52645,2
32026,2
43252,2
18809,2
43504,2
26667,2
42739,2
7913,2
13968,2
44147,2
47597,2
42357,2
362,2
43554,2
46335,2
9921,2
8071,2
22371,2
16696,2
43934,2
31287,2
34501,2
29067,2
39752,2
26688,2
4200,2
6133,2
3258,2
53793,2
157,2
49545,2
51643,2
4708,2
52721,2
14672,2
11396,2
6698,2
15745,2
3628,2
36659,2
29355,2
42510,2
22629,2
49346,2
23650,2
1916,2
44751,2
8692,2
47051,2
17174,2
3668,2
51444,2
43552,2
44977,2
8499,2
14562,2
798,2
47086,2
51491,2
28158,2
50344,2
49188,2
4613,2
899,2
53904,2
21592,2
22725,2
25902,2
30476,2
28147,2
26990,2
28179,2
32220,2
44835,2
906,2
51550,2
40071,2
48108,2
14598,2
41290,2
22715,2
7617,2
29386,2
47607,2
22686,2
35404,2
36629,2
19459,2
2773,2
53953,2
7581,2
49508,2
14441,2
18163,2
762,2
10789,2
5513,2
6587,2
17633,2
28024,2
29669,2
33195,2
29276,2
49078,2
3600,2
3952,2
4894,2
51373,2
22127,2
9507,2
43526,2
39913,2
34482,2
43920,2
53077,2
26824,2
31461,2
24678,2
34393,2
42311,2
16043,2
7173,2
20377,2
31546,2
51730,2
110,2
18133,2
3840,2
29374,2
14525,2
12278,2
19497,2
20319,2
27197,2
24638,2
29595,2
31874,2
43574,2
35564,2
36740,2
39074,2
39947,2
1108,2
51456,2
4838,2
52694,2
10608,2
44873,2
26433,2
11249,2
52883,2
12076,2
5385,2
47,2
45778,2
38599,2
37395,2
33901,2
31361,2
30235,2
9682,2
16767,2
22797,2
7468,2
20513,2
17169,2
47894,2
